aap	0.1694634	0.016870812	0.081083834	0.20214175	0.039474085	0.10260093	0.19759522	0.033125915	0.092848964	0.24110483	0.059238657	0.115640715	0.25828448	0.07291137	0.1255442	0.25989527	0.073813885	0.1276641	0.26033077	0.07619904	0.1305169	0.18596031	0.029485624	0.093238264	0.15166642	0.010520721	0.07525313	0.10837498	0.0	0.054043878	0.05836114	0.0	0.02489506	0.05367783	0.0	0.030540388	0.057764936	0.0	0.027422477	0.0	0.0	0.0022095535	0.0	0.0	0.0	0.14019096	0.0	0.06622985	0.23251036	0.05676502	0.118309185	0.26059046	0.071547635	0.12587538	0.2654756	0.0766423	0.1307711	0.28138152	0.08990332	0.14074403	0.19757761	0.037457373	0.10127476	0.1649809	0.016868472	0.081226245	0.17793562	0.023018245	0.08715881	0.26073357	0.073657475	0.12608448	0.2176299	0.04825785	0.10922486	0.17696612	0.027899954	0.09180616	0.11881302	0.0	0.05888618	0.12184654	0.0	0.058032945	0.17987402	0.02221182	0.088014975	0.2542106	0.071608596	0.1266471	0.2815452	0.085858405	0.1363565	0.32507968	0.11225909	0.15537958	0.093682386	0.0	0.047303937	0.06432587	0.0	0.033725694	0.071479544	0.0	0.036775574	0.13066901	0.0	0.06277863	0.1706727	0.016537178	0.081569925	0.2236533	0.050093018	0.108991876	0.29225013	0.09155011	0.14166386	0.28813472	0.089727096	0.13788489	0.31449515	0.10368706	0.1509087	0.4116294	0.16203688	0.19928353	0.5707596	0.2529654	0.25946248	0.6088508	0.2824453	0.2864318	0.6677423	0.30795884	0.3020075	0.69359046	0.32757008	0.3182491	0.6898364	0.3257627	0.32071865	0.7785749	0.37734032	0.3581531	0.81568533	0.39764404	0.3735724
aapl	0.64438015	0.2967875	0.29358727	0.6242526	0.2933126	0.2949038	0.47119328	0.20257817	0.22611456	0.46052518	0.19413893	0.21560802	0.4723551	0.2003446	0.2240749	0.44750082	0.18630157	0.21419178	0.44321892	0.1842597	0.21095525	0.4207243	0.16874294	0.19907504	0.45312667	0.1884712	0.21338333	0.461861	0.19735552	0.22462685	0.5540628	0.2493592	0.26184127	0.63212734	0.2960167	0.30131942	0.5950773	0.26840037	0.27547455	0.6216862	0.2888022	0.28984457	0.53466094	0.23794524	0.2542491	0.55436003	0.24782725	0.26059726	0.60344654	0.27436477	0.2776783	0.7227245	0.34019452	0.32712722	0.78397304	0.3782904	0.3583215	0.7801625	0.37776846	0.3583166	0.6985886	0.33402085	0.325288	0.6343704	0.29662824	0.2962091	0.7148564	0.33653212	0.32487547	0.79828787	0.3926043	0.368963	0.7452482	0.35918832	0.34483176	0.7870795	0.38401067	0.36300874	0.73625773	0.35653	0.33878648	0.63361514	0.29464406	0.2949993	0.645022	0.29973322	0.29927886	0.57357496	0.25896132	0.26789021	0.5370178	0.23945789	0.25331062	0.59101415	0.26666194	0.27399266	0.5978041	0.27340966	0.27912343	0.53922516	0.24176307	0.25471318	0.50442106	0.22047599	0.23860171	0.4146475	0.1722842	0.20341735	0.28762582	0.090669475	0.13974321	0.25185755	0.06931437	0.12398298	0.21785857	0.04761073	0.106209874	0.18597938	0.035620894	0.095955975	0.097885415	0.0	0.04820533	0.15224832	0.005420303	0.06762411	0.19183882	0.031870957	0.0952096	0.12082572	0.0	0.060895354	0.05023099	0.0	0.027732607	0.035586644	0.0	0.017801002	0.08588112	0.0	0.044172253	0.057134252	0.0	0.027935408	0.006553634	0.0	0.012196954
aat	0.38583562	0.15542766	0.1866484	0.12974104	0.0	0.0690016	0.2534279	0.062111765	0.12527008	0.3298654	0.12166087	0.16328229	0.17534162	0.015239652	0.085345015	0.3352535	0.11371751	0.1610249	0.42823505	0.17405455	0.20351873	0.46267465	0.19517547	0.21753381	0.43504575	0.17879982	0.20072304	0.33022943	0.1192323	0.15995215	0.32578358	0.11513476	0.15752415	0.49480018	0.19284275	0.23618202	0.4388207	0.18736419	0.2141295	0.21778478	0.055048183	0.11157107	0.24619998	0.04860615	0.11279624	0.42078564	0.16929056	0.20051487	0.49198297	0.2163499	0.23731859	0.54338485	0.23861854	0.25335938	0.64374155	0.2939567	0.29651046	0.70975363	0.34171152	0.33419156	0.53567517	0.23672993	0.25356597	0.45713192	0.18552248	0.21018039	0.43093175	0.18717681	0.21644641	0.31425753	0.095903	0.14256474	0.27023697	0.08206099	0.13534212	0.18507953	0.037238996	0.100054845	0.0	0.0	0.0043641906	0.0	0.0	0.0016314127	0.02150834	0.0	0.015990712	0.06650248	0.0	0.042418934	0.25279635	0.06915901	0.12605454	0.38789117	0.15719554	0.19012836	0.2953667	0.09877005	0.14451292	0.09163158	0.0	0.049467966	0.049330294	0.0	0.022830477	0.057674345	0.0	0.03184653	0.023738138	0.0	0.01776002	0.12787427	0.0	0.06720252	0.07548801	0.0	0.042252887	0.08990802	0.0	0.039662026	0.33692896	0.1197702	0.16806711	0.248545	0.068121135	0.12873165	0.29814413	0.10005514	0.14473246	0.23133592	0.054974332	0.113542885	0.22789107	0.05564452	0.11497103	0.19234592	0.035770226	0.09532444	0.21162209	0.04429404	0.105156556	0.21931987	0.04242911	0.10061365	0.31225592	0.10475196	0.15048312
aau	0.45210198	0.19820914	0.21742055	0.31654218	0.104602784	0.15267923	0.35660452	0.1327423	0.17334208	0.46030024	0.1890501	0.21375762	0.52532095	0.2282738	0.24458002	0.5872135	0.26731133	0.27329016	0.5771821	0.26352227	0.27192724	0.5256235	0.22961466	0.24487291	0.5647136	0.25250715	0.26126635	0.66453534	0.3075446	0.30264777	0.6971691	0.3314572	0.32781672	0.79426044	0.3845997	0.3659786	0.8105028	0.39671773	0.3737821	0.7804947	0.37897474	0.3581286	0.7755355	0.37485564	0.35573894	0.8148026	0.3980552	0.37249327	0.7793917	0.3821978	0.35997677	0.7297258	0.34756368	0.33562273	0.7611077	0.36855757	0.35152477	0.66086876	0.30990446	0.30986023	0.65585136	0.30852866	0.30800372	0.57861924	0.27240938	0.28234273	0.3339875	0.11378415	0.15944679	0.35992005	0.13205598	0.17376907	0.3523918	0.13622643	0.17760101	0.1517804	0.01894524	0.09672168	0.12596601	0.0	0.058405176	0.034083616	0.0	0.02795256	0.1237966	0.0	0.06330212	0.15029196	0.008528488	0.07509576	0.27215105	0.0784568	0.13337174	0.21129061	0.040963065	0.10305464	0.3611563	0.13449311	0.17238334	0.47716138	0.19354886	0.21550372	0.43299916	0.1805263	0.21055634	0.35511664	0.13742964	0.17995213	0.3332409	0.11016652	0.16050656	0.40586418	0.16743557	0.19668725	0.2129411	0.06262598	0.110336386	0.11823954	0.0	0.054445717	0.1944375	0.027193107	0.09339489	0.16346213	0.01733284	0.07888804	0.266408	0.06938608	0.12437822	0.2886162	0.08833337	0.13979311	0.35905588	0.13528408	0.17255382	0.28650203	0.09264222	0.14343147	0.3195087	0.11268328	0.15423575	0.3447744	0.12101407	0.16451578	0.43821815	0.17521998	0.20605765
aav	0.6626856	0.31010956	0.30647725	0.76369935	0.37377268	0.35151267	0.57780474	0.26981246	0.2818756	0.5060251	0.22258802	0.23518498	0.45166668	0.19086204	0.21577103	0.30579832	0.104050085	0.14721723	0.2653527	0.08479996	0.13557445	0.2583819	0.07344489	0.12727232	0.20086086	0.039709873	0.100287706	0.32145038	0.10283824	0.14766757	0.4239163	0.16913596	0.20082067	0.50547594	0.2262904	0.25062966	0.4684895	0.19388637	0.2208037	0.3037981	0.09637693	0.1480222	0.3796533	0.14874482	0.1890382	0.4558474	0.18874048	0.2118441	0.6670073	0.31624287	0.3105728	0.6103973	0.2783333	0.2810825	0.49635527	0.21686032	0.23967235	0.4999241	0.21250267	0.23070276	0.46635053	0.19496116	0.22179437	0.49408844	0.21490432	0.22939275	0.44603553	0.18262962	0.21101059	0.39348397	0.15487175	0.19113621	0.33805165	0.11719769	0.16183491	0.40909672	0.17253134	0.2017576	0.23502962	0.058871202	0.116630435	0.10204381	0.0	0.050768502	0.054161463	0.0	0.025506487	0.09171513	0.0	0.048833583	0.0	0.0	0.0020995028	0.12201601	0.0	0.05532091	0.053606335	0.0	0.024296723	0.07479532	0.0	0.036286153	0.16422133	0.016160727	0.08028594	0.18367161	0.03034911	0.089245856	0.24345656	0.054587603	0.112644	0.28719518	0.09660612	0.14301045	0.117594406	0.0	0.057812035	0.23428646	0.057083294	0.112359524	0.16499121	0.017996013	0.08240373	0.2549645	0.0700157	0.1264087	0.12960415	0.004564535	0.065822944	0.058965135	0.0	0.03292637	0.17987521	0.024327945	0.08576131	0.20090322	0.037985783	0.09851375	0.20939116	0.03697195	0.09521435	0.4352591	0.1748841	0.20778695	0.4284492	0.18103941	0.21200436
aaww	0.41767278	0.16402493	0.19452481	0.45808938	0.19373526	0.2181765	0.41318437	0.16273592	0.1939455	0.46791908	0.19839129	0.22070196	0.5129521	0.22166583	0.23811857	0.5243322	0.23606579	0.24665032	0.16944785	0.021197774	0.0844779	0.20607437	0.03934571	0.099466816	0.20292841	0.040655337	0.10317044	0.30736116	0.09796662	0.14628811	0.44169143	0.17769499	0.20646028	0.633322	0.2939424	0.2987792	0.7157388	0.3347717	0.32580715	0.66758806	0.3127197	0.31169885	0.61506915	0.28906602	0.2936079	0.6256929	0.29083306	0.29160565	0.6404018	0.303976	0.30100757	0.71006554	0.32880992	0.3177504	0.7790956	0.3802125	0.3614232	0.7520005	0.36101973	0.34410375	0.65571433	0.31024647	0.30569273	0.6358343	0.292956	0.2897665	0.6330587	0.2934544	0.29472673	0.5063862	0.21770081	0.23516594	0.51140004	0.22474775	0.24810226	0.6196143	0.28562307	0.29262787	0.5724042	0.25834244	0.2641083	0.76088536	0.36185372	0.35303324	0.72476715	0.34829962	0.3401999	0.6481074	0.3068701	0.30535895	0.57867557	0.26105684	0.2671283	0.5308167	0.24631585	0.25588387	0.34131995	0.12243256	0.16321088	0.29297712	0.09398808	0.14201067	0.3061008	0.10389358	0.15272918	0.28111598	0.086672015	0.13653128	0.20172635	0.041912258	0.10523161	0.25836244	0.070546746	0.12640344	0.22217934	0.050721742	0.10980885	0.18188432	0.024444051	0.0850503	0.39132503	0.15085794	0.19163622	0.28946605	0.0903392	0.14196455	0.24217515	0.07131831	0.12624148	0.10055612	0.0	0.04840949	0.033255555	0.0	0.019685965	0.0	0.0	0.0	0.0	0.0	0.0	0.01652351	0.0	0.010570775	0.07034037	0.0	0.035407763
aaxn	0.2646541	0.074022904	0.12725005	0.23288547	0.056079626	0.11644846	0.22276995	0.051063083	0.11111986	0.4270158	0.17542274	0.20370619	0.33283904	0.12208396	0.16235103	0.14625688	0.013298269	0.07711252	0.0043843584	0.0	0.007209209	0.010921723	0.0	0.011416809	0.0	0.0	0.0038847271	0.015789129	0.0	0.015196465	0.30426767	0.08246928	0.14125913	0.425479	0.17668125	0.210476	0.39301693	0.14691474	0.18317877	0.38248956	0.1416337	0.17364	0.48389447	0.1970298	0.22364391	0.6567111	0.30862844	0.30869198	0.70517164	0.3361572	0.325781	0.73553675	0.3490802	0.33537006	0.8040102	0.39129275	0.3683074	0.71719974	0.34952414	0.33277613	0.6063781	0.2761777	0.27977085	0.62248653	0.28880143	0.2873308	0.64340657	0.2968318	0.29727948	0.5555145	0.2553112	0.26565677	0.42753634	0.17509384	0.20579569	0.3553526	0.13814443	0.17622347	0.16706896	0.020384569	0.08426656	0.12045726	0.0	0.06041046	0.20585592	0.034500673	0.093397625	0.226049	0.05465612	0.11212067	0.41997507	0.17034599	0.20235558	0.39243042	0.1629123	0.19044894	0.18025224	0.024401989	0.088091515	0.34442934	0.12420033	0.1684511	0.3314019	0.11833075	0.16138054	0.27987388	0.089942455	0.14039603	0.2976691	0.08931654	0.14093652	0.42951545	0.1752603	0.2051337	0.43259442	0.18019739	0.2106099	0.3462684	0.1280584	0.16761245	0.32130787	0.10705826	0.15594631	0.32844827	0.11696078	0.15860884	0.2961069	0.095130004	0.1437765	0.30939823	0.10357491	0.14968215	0.4401354	0.1721578	0.2100715	0.47067323	0.20043914	0.22157572	0.4176445	0.16990831	0.19973852	0.38722017	0.1482619	0.18493105	0.43263936	0.17386247	0.206861
ab	0.33489367	0.1198653	0.16086137	0.33292526	0.11430442	0.15813173	0.268352	0.08728335	0.14145115	0.08783443	0.0	0.0417394	0.008827626	0.0	0.011179578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003963111	0.027512394	0.0	0.01268632	0.099028364	0.0	0.048506178	0.085741326	0.0	0.043672442	0.1769235	0.021292433	0.09266729	0.16513522	0.015977323	0.07859709	0.16975455	0.018132906	0.082378566	0.18892173	0.025535528	0.08844714	0.24977358	0.066798426	0.12647396	0.36104015	0.13398437	0.17245662	0.43704027	0.1614142	0.19750695	0.7224857	0.3423701	0.32984358	0.6863039	0.32923812	0.3224129	0.41394946	0.16666536	0.19919944	0.319436	0.11130746	0.15639748	0.28520945	0.08780702	0.13942394	0.33030543	0.11595845	0.1580981	0.29446337	0.0933176	0.1430363	0.33041587	0.11948371	0.1642423	0.24835773	0.0682608	0.12471439	0.36768922	0.1389058	0.1773673	0.36324713	0.13508224	0.17274806	0.31600925	0.11045276	0.15514116	0.35143277	0.12770492	0.16812736	0.35490492	0.13586086	0.17354985	0.2336136	0.05724205	0.11208862	0.2452905	0.06373989	0.121752135	0.20154706	0.037607037	0.095293246	0.21818042	0.04987199	0.11004148	0.16271757	0.012513462	0.078822866	0.24836777	0.065370865	0.11937844	0.22495008	0.05371947	0.11137684	0.26126608	0.071117684	0.12354894	0.29420316	0.09792654	0.1440589	0.1488471	0.009371655	0.07462347	0.10073377	0.0	0.052109495	0.042998057	0.0	0.021694124	0.07259134	0.0	0.034679115	0.0810638	0.0	0.03998396	0.035073433	0.0	0.018014077	0.00039249938	0.0	0.004087787	0.0	0.0	0.0
abac	0.0044882568	0.0	0.0037533585	0.10313136	0.0	0.046183947	0.1376196	0.0081402585	0.07186513	0.11713649	0.0	0.055289358	0.15310319	0.011723854	0.07600548	0.073727146	0.0	0.034096573	0.079124376	0.0	0.035351288	0.086906224	0.0	0.03919978	0.1900398	0.026441034	0.092724875	0.37356874	0.13119934	0.17541452	0.3928478	0.1484686	0.1819581	0.5724252	0.2548684	0.2617365	0.64088434	0.2954074	0.29412442	0.76455134	0.3703757	0.35202056	0.70477766	0.33789963	0.32653683	0.69588906	0.33150578	0.322918	0.48685393	0.20475566	0.23310733	0.5281641	0.2355956	0.24629335	0.6596352	0.30106014	0.30527282	0.69526654	0.33049065	0.3217169	0.700522	0.3369975	0.32584214	0.6800299	0.32035536	0.3140502	0.6823943	0.3243047	0.32000208	0.68491274	0.32268077	0.31532335	0.6431511	0.30372554	0.30315918	0.5977164	0.27421862	0.28044844	0.61205953	0.2832741	0.2857942	0.64694446	0.30630398	0.30657607	0.6626856	0.3042649	0.30258965	0.7702019	0.37076747	0.3524931	0.7628605	0.36908197	0.35104132	0.6738243	0.31861544	0.31319088	0.62384933	0.29321456	0.29560965	0.5400868	0.2404534	0.25169456	0.52532077	0.23207512	0.24696554	0.5332589	0.2355267	0.2512616	0.64118403	0.29955006	0.30136478	0.72244734	0.34599525	0.33285177	0.71782285	0.34544927	0.33717275	0.8154389	0.39798826	0.37556225	0.80313575	0.39134896	0.36928213	0.7739443	0.37512517	0.35653144	0.7534072	0.36775327	0.34809113	0.7398511	0.35639668	0.3434975	0.7636315	0.36960393	0.35052007	0.7540248	0.3646556	0.34853703	0.70839006	0.34867376	0.33018327	0.5571199	0.25170946	0.26102838	0.561653	0.25354415	0.26251245
abax	0.1487493	0.0035156142	0.07160503	0.09903463	0.0	0.049759943	0.07660758	0.0	0.04189912	0.018729147	0.0	0.014004745	0.004895631	0.0	0.0065715844	0.005913538	0.0	0.006442832	0.3106365	0.09924	0.14877602	0.332006	0.11702275	0.16052821	0.36000943	0.13028349	0.17083777	0.32540694	0.10159915	0.15466662	0.4658592	0.19607438	0.21782656	0.5224424	0.23454712	0.24925534	0.52578187	0.22222576	0.24205042	0.6071989	0.28075975	0.28282094	0.4591008	0.19053374	0.22214355	0.32079145	0.11458711	0.16102724	0.30003783	0.100941785	0.14667878	0.28938898	0.082305	0.13158786	0.5266551	0.21637471	0.22497724	0.8187501	0.3980531	0.37464064	0.7176387	0.3428601	0.33404607	0.63052243	0.29405624	0.29118013	0.5818319	0.26243013	0.27157182	0.6181256	0.29155952	0.29052883	0.5526451	0.24776633	0.25986916	0.53431255	0.24514796	0.26022142	0.3685325	0.13076109	0.17364053	0.4290738	0.17662865	0.20564704	0.4178499	0.16334899	0.1965728	0.37928215	0.1466647	0.18438636	0.30867183	0.103789054	0.15008534	0.46781498	0.20403354	0.22768651	0.32117966	0.11415753	0.1574216	0.2883197	0.08894199	0.13513982	0.36501473	0.13079634	0.16659562	0.40171066	0.16037984	0.19613282	0.40670314	0.16084324	0.19521408	0.4371515	0.1794535	0.20839073	0.4786441	0.20568132	0.22615992	0.47468764	0.20025584	0.21762948	0.46164158	0.19787496	0.22100155	0.3485758	0.12942694	0.16990255	0.28735426	0.09181358	0.14085664	0.39987603	0.15161158	0.18933634	0.5130012	0.22446108	0.24344154	0.55203694	0.244476	0.25656724	0.5686004	0.26099867	0.2676025	0.49912658	0.22435246	0.23863126	0.47753954	0.20129226	0.22344084
abb	0.49544165	0.2082001	0.22836684	0.5896619	0.27033538	0.27509362	0.48655143	0.21080795	0.23242666	0.50454074	0.21765828	0.2335807	0.45345074	0.18921323	0.21448936	0.41580465	0.1674046	0.19674145	0.37574312	0.14464903	0.18154334	0.33231074	0.12201485	0.16672812	0.3817596	0.14206204	0.17950918	0.48480436	0.20617333	0.22825362	0.4888432	0.21195284	0.2335728	0.587079	0.26841724	0.2779631	0.670343	0.30986828	0.3055938	0.65127283	0.3018859	0.30369717	0.6133842	0.2831276	0.28865296	0.62413317	0.28767943	0.28970587	0.67515755	0.31984484	0.31366408	0.75522107	0.3580234	0.34170866	0.7752312	0.3766275	0.3597597	0.7132407	0.33985424	0.33062798	0.6229105	0.29046077	0.29279858	0.56741154	0.25735128	0.26422393	0.45269153	0.18970676	0.21698438	0.4694043	0.19876534	0.22033586	0.43919083	0.18109502	0.20969252	0.5119361	0.22158416	0.24090897	0.4088007	0.16839695	0.20002441	0.29576963	0.099485174	0.14687668	0.26088044	0.07344056	0.1294565	0.23604472	0.06054023	0.11894958	0.22920986	0.053125434	0.111518145	0.36514953	0.13445163	0.17782132	0.37824163	0.14598894	0.17941816	0.34789297	0.12670814	0.16795908	0.27658513	0.088707	0.13962898	0.15346535	0.010508902	0.07377438	0.20392753	0.037257783	0.0978453	0.1888002	0.03290139	0.096667364	0.17182256	0.020975765	0.08451231	0.044984054	0.0	0.026669402	0.009114527	0.0	0.009291396	0.00058212783	0.0	0.0029620398	0.009486946	0.0	0.0077329	0.06439024	0.0	0.030095367	0.11776668	0.0	0.05767414	0.06935684	0.0	0.036932513	0.013187976	0.0	0.010919353	0.0	0.0	0.0061250795	0.0	0.0	0.0
abbv	0.55175513	0.24381737	0.2556411	0.6019909	0.27578306	0.27975225	0.6806834	0.32268155	0.3185916	0.6828334	0.32240027	0.31501603	0.6732425	0.3192346	0.31300426	0.57500994	0.2635221	0.27147734	0.54763776	0.24555929	0.25738472	0.5109219	0.22406094	0.24088393	0.4844438	0.20783873	0.22904669	0.46190116	0.19393839	0.21954104	0.45914438	0.19184892	0.21578766	0.5736448	0.2578684	0.27062762	0.6730488	0.31183225	0.30982083	0.71409065	0.3391772	0.32847655	0.66544837	0.31853753	0.32555133	0.62077004	0.28594238	0.2886998	0.6906269	0.33167905	0.32217807	0.6791709	0.32107055	0.31208593	0.68824357	0.3176229	0.31196284	0.71544	0.34024137	0.3309129	0.6805133	0.32252622	0.31663924	0.64740324	0.30614913	0.30350447	0.5855221	0.26694602	0.27266592	0.5718989	0.25750917	0.26382273	0.5627604	0.25107253	0.25993586	0.57617205	0.26643413	0.2732455	0.5107681	0.22483382	0.24154381	0.46140406	0.19525896	0.21951357	0.5037702	0.21757098	0.23667607	0.51871914	0.22882201	0.24589734	0.5519108	0.24511229	0.25654322	0.5935928	0.2746817	0.28262967	0.5679397	0.26022542	0.26781487	0.54529244	0.24423681	0.25571176	0.5280285	0.23143555	0.24541523	0.5525015	0.2483551	0.2591194	0.52839965	0.23456089	0.2483794	0.46221614	0.19498108	0.21826686	0.46933648	0.19835593	0.2217683	0.44646356	0.18656719	0.21319078	0.44107231	0.18201865	0.2090397	0.3724478	0.1437039	0.17947434	0.3138483	0.10736777	0.1523122	0.3080224	0.10155493	0.14719431	0.33144936	0.116938636	0.15904701	0.1606621	0.028074369	0.09013232	0.034996238	0.0	0.020236086	0.0	0.0	0.0039592665	0.0	0.0	0.0011895243
abc	0.37351826	0.14146204	0.17627116	0.30819792	0.10627423	0.15380056	0.18430196	0.033523083	0.09558046	0.07742129	0.0	0.039531596	0.0	0.0	0.00020466372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0044677733	0.026738774	0.0	0.011217145	0.0	0.0	0.0062450506	0.06622451	0.0	0.031910717	0.15006483	0.003413543	0.07565201	0.11756337	0.0	0.05379951	0.29488418	0.09501234	0.14373468	0.24241476	0.063592985	0.120533146	0.18487285	0.028755773	0.090120815	0.11968213	0.0	0.060587406	0.17868592	0.022309445	0.07944525	0.40688625	0.15579738	0.19127387	0.45160046	0.18845911	0.21491812	0.4304304	0.17741401	0.20623116	0.45572412	0.19157012	0.21628593	0.40557855	0.15797712	0.19104269	0.7083047	0.33649302	0.32778567	0.6873258	0.32510418	0.31819785	0.6414389	0.30513203	0.3046595	0.46857175	0.19692697	0.22136475	0.389351	0.15082079	0.18665072	0.42314732	0.17016794	0.20484166	0.5155756	0.22436403	0.24313457	0.5812124	0.26489943	0.27229297	0.7146234	0.34400183	0.33919442	0.60508657	0.27968317	0.2820229	0.62179834	0.29168618	0.29227537	0.49062434	0.20997925	0.22889535	0.4017097	0.16739267	0.20054369	0.3072084	0.10223956	0.14896084	0.38634887	0.14876081	0.18253459	0.40001556	0.1560823	0.19147997	0.49318042	0.21874048	0.23650591	0.3464364	0.12978417	0.17136316	0.2558225	0.074118085	0.12962338	0.2237414	0.052863948	0.109300315	0.2889628	0.089109756	0.13733101	0.5683139	0.2560768	0.26579863	0.5315401	0.23660482	0.25624946	0.5149831	0.22841994	0.24267782	0.5469622	0.24274214	0.2612846	0.61619556	0.27832246	0.28594846
abcb	0.7541615	0.35988945	0.34454262	0.8010152	0.39139026	0.36940378	0.7401205	0.35743058	0.34331143	0.72971755	0.34959644	0.33772677	0.7120146	0.34024966	0.32960635	0.7351213	0.35163283	0.33717537	0.7527099	0.363069	0.3470108	0.7385412	0.35540587	0.34109217	0.73693186	0.35323828	0.33958602	0.7246563	0.34594613	0.33448845	0.6631334	0.31349093	0.3088237	0.6834087	0.3259259	0.31767976	0.6490716	0.3020144	0.2995997	0.6375402	0.29673612	0.2959926	0.5296087	0.23629479	0.24770923	0.45686755	0.19365312	0.2179642	0.44169673	0.18584073	0.2130499	0.5018073	0.21245857	0.23252352	0.65455896	0.30688435	0.30916655	0.70909363	0.3389312	0.3299423	0.63519865	0.29686928	0.2972865	0.618153	0.28513908	0.28463727	0.532946	0.2351364	0.25030714	0.54531837	0.24440338	0.2540356	0.5298724	0.23328418	0.24882089	0.60451347	0.27992332	0.28414786	0.5231511	0.2329251	0.24778897	0.45713863	0.1924376	0.21620248	0.40841773	0.16498823	0.19611008	0.39376032	0.15486406	0.18830316	0.3705441	0.140478	0.17710917	0.30497584	0.11011921	0.15181938	0.09658186	0.0	0.048997078	0.06837271	0.0	0.03332549	0.10926668	0.0	0.053190965	0.055253174	0.0	0.028202597	0.0075955233	0.0	0.007143421	0.04959895	0.0	0.02824479	0.069906294	0.0	0.033877842	0.025458816	0.0	0.011993496	0.06791212	0.0	0.033808585	0.031950716	0.0	0.025279138	0.0058518164	0.0	0.0071997074	0.03323852	0.0	0.01651444	0.07572526	0.0	0.039842017	0.10757236	0.0	0.048288174	0.02392976	0.0	0.020835377	0.0	0.0	0.0027778186	0.009734432	0.0	0.008117763
abcd	0.8286052	0.40649778	0.3807978	0.71332484	0.34359378	0.33592433	0.6487692	0.30364013	0.300981	0.59100014	0.2713049	0.27870935	0.53937155	0.23883636	0.25240344	0.5661791	0.2552781	0.26433194	0.5323666	0.24092673	0.25356537	0.35694793	0.13523766	0.17461395	0.32757774	0.115717515	0.15849069	0.20209675	0.038010944	0.10032326	0.25851133	0.07112795	0.12320914	0.19008102	0.033893634	0.098829694	0.20192523	0.03647417	0.09867497	0.20972168	0.044196036	0.10315026	0.17875306	0.027128104	0.09199606	0.14882906	0.006847361	0.07172555	0.16878672	0.018356074	0.08287822	0.21763393	0.044300094	0.103872195	0.30248722	0.09569108	0.14428845	0.35865495	0.13891417	0.1755222	0.28108206	0.08515995	0.13835445	0.33616057	0.11779158	0.16088416	0.27175552	0.08275403	0.13662083	0.30606923	0.10327727	0.1482604	0.25040406	0.06799853	0.1230312	0.26818413	0.07952924	0.13124214	0.20238045	0.037514508	0.09739682	0.22198579	0.052075252	0.11168621	0.19992943	0.04186098	0.100170925	0.10759955	0.0	0.055261835	0.1304421	0.0	0.06150675	0.1675512	0.018321116	0.08208794	0.2046583	0.037861012	0.10016698	0.20005034	0.038806174	0.10099038	0.15988794	0.017184269	0.0821099	0.16060379	0.012893453	0.07805217	0.20733891	0.04067654	0.102204576	0.20120563	0.03999926	0.10437572	0.20458251	0.038929842	0.10117051	0.17875217	0.028299116	0.08827117	0.17179967	0.018341068	0.084839925	0.18586887	0.027691666	0.09079233	0.17640911	0.023476496	0.08828917	0.20390919	0.03911311	0.09971303	0.16866319	0.020434905	0.08341446	0.037595857	0.0	0.02481219	0.0	0.0	0.0023268014	0.011623765	0.0	0.009577737	0.012204881	0.0	0.011982633
abco	0.15829362	0.012181088	0.074784115	0.21119723	0.042510696	0.10805531	0.0644985	0.0	0.03265165	0.047437277	0.0	0.024251893	0.06894252	0.0	0.03911426	0.06221157	0.0	0.029309098	0.16179705	0.009797471	0.07748635	0.09707384	0.0	0.048038043	0.039923962	0.0	0.02073778	0.0	0.0	0.0	0.11376002	0.0	0.036063634	0.14294256	0.0	0.068545505	0.20059131	0.035611086	0.0972335	0.28536925	0.09625262	0.14760773	0.25651646	0.08047461	0.13098615	0.058968287	0.0	0.028268423	0.11622134	0.0	0.05411905	0.2068683	0.033526253	0.09558545	0.30339685	0.10079119	0.15154286	0.58291864	0.25487328	0.25923222	0.7579486	0.36769027	0.3484817	0.6759586	0.3188851	0.31340116	0.68546456	0.32144928	0.31652802	0.65684265	0.30564737	0.30259997	0.6173062	0.2866323	0.29005992	0.5746121	0.2635684	0.27000934	0.46247068	0.20096627	0.21617852	0.37893397	0.1451842	0.1815861	0.34912324	0.12745546	0.16758703	0.318914	0.1110896	0.15394427	0.32902935	0.1155784	0.15985848	0.5270373	0.22280897	0.24288097	0.5774636	0.26082522	0.26847464	0.64764094	0.30522257	0.30213076	0.50824	0.22999668	0.24919793	0.25359365	0.073222585	0.12836696	0.24069509	0.060359955	0.11571649	0.27000841	0.081427954	0.1320262	0.21385582	0.04643768	0.10684026	0.15062277	0.017616127	0.08359825	0.09050617	0.0	0.04323308	0.08639793	0.0	0.041797616	0.05327705	0.0	0.03051531	0.006388315	0.0	0.006174638	0.082278594	0.0	0.041568298	0.053018022	0.0	0.028321741	0.039840188	0.0	0.021494832	0.03689559	0.0	0.019857276	0.041265205	0.0	0.021959066
